FRNO901	FRNO901_1_0.html	1A#1	1	Listen carefully to the greetings below and select the match
FRNO901	FRNO901_1_0.html	1E#5	1	Find six French words and expressions in the Word Find below
FRNO901	FRNO901_2_0.html	2A#1	1	Drag the words into the correct order to build the question:
FRNO901	FRNO901_2_0.html	2C#3	5	Put the conversation together
FRNO901	FRNO901_2_0.html	2D#4	1	Find six French words from the conversation above in the cro
FRNO901	FRNO901_3_0.html	3C#3	3	Put the conversation together
FRNO901	FRNO901_3_0.html	3D#4	1	Find six French words from the conversation above, in the wo
FRNO901	FRNO901_3_0.html	3E#5	10	Aromatawai – Salut! Ça va?
FRNO901	FRNO901_4_0.html	4A#1	2	Match the French expressions to their English definitions be
FRNO901	FRNO901_4_0.html	4D#4	3	With your age changing every year, and the opportunity to me
FRNO901	FRNO901_4_0.html	4E#5	1	Download the lesson task for this lesson below and when you 
FRNO901	FRNO901_5_0.html	5B#2	2	Match the French expression to the correct image.
FRNO901	FRNO901_5_0.html	5D#4	5	Put the conversation together
FRNO901	FRNO901_5_0.html	5E#5	1	Download the lesson task for this lesson below and when you 
FRNO901	FRNO901_6_0.html	6A#1	2	Watch the video again and then tick the language names you h
FRNO901	FRNO901_6_0.html	6B#2	5	Put the conversation together
FRNO901	FRNO901_6_0.html	6C#3	2	Find the days of the week
FRNO901	FRNO901_6_0.html	6D#4	2	Find the months of the year
FRNO901	FRNO901_6_0.html	6E#5	3	Match the celebration
FRNO901	FRNO901_6_0.html	6F#6	5	Put the Conversation Together
FRNO901	FRNO901_6_0.html	6G#7	1	Download the lesson task for this lesson below and when you 
FRNO901	FRNO901_7_0.html	7A#1	2	Check What You Know
FRNO901	FRNO901_7_0.html	7B#2	1	Find the familiar French words hidden in the wordfind.
FRNO901	FRNO901_8_0.html	8A#1	11	Record Your Conversation
FRNO902	FRNO902_1_0.html	1A#1	2	Match the family member
FRNO902	FRNO902_1_0.html	1B#2	3	Watch and listen like a detective
FRNO902	FRNO902_1_0.html	1D#4	2	Pick the correct word
FRNO902	FRNO902_1_0.html	1E#5	1	Put the words in the correct order below to build the phrase
FRNO902	FRNO902_1_0.html	1F#6	2	Download the task for Lesson 1 below. When you have complete
FRNO902	FRNO902_2_0.html	2C#3	1	Put the words in the correct order to create clear French se
FRNO902	FRNO902_2_0.html	2D#4	1	Put the words in the correct order to create clear French se
FRNO902	FRNO902_2_0.html	2E#5	2	Replay the video as many times as you need to. Notice the va
FRNO902	FRNO902_2_0.html	2F#6	1	Download the task for Lesson 2 below. When you have complete
FRNO902	FRNO902_3_0.html	3A#1	1	Match the French words to the correct pet pictures.
FRNO902	FRNO902_3_0.html	3D#4	2	Look at the words below and put them in the correct order to
FRNO902	FRNO902_3_0.html	3E#5	2	Look at the words below and put them in the correct order to
FRNO902	FRNO902_3_0.html	3F#6	7	Unjumble the pet conversation
FRNO902	FRNO902_3_0.html	3G#7	9	Aromatawai – ma famille
FRNO902	FRNO902_4_0.html	4C#3	15	Choose the correct description
FRNO902	FRNO902_4_0.html	4D#4	2	Pick the correct translation
FRNO902	FRNO902_4_0.html	4E#5	1	Reorder the sentences below into correct French sentences.
FRNO902	FRNO902_4_0.html	4H#8	1	Download the task for Lesson 4 below. When you have complete
FRNO902	FRNO902_5_0.html	5E#5	3	Click on the audio button and listen carefully to each set o
FRNO902	FRNO902_5_0.html	5F#6	1	Download the task for Lesson 5 below. When you have complete
FRNO902	FRNO902_6_0.html	6C#3	11	Combine the descriptions
FRNO902	FRNO902_6_0.html	6D#4	3	Build the comparison
FRNO902	FRNO902_6_0.html	6F#6	4	Listen and choose / Écoute et choisis
FRNO902	FRNO902_6_0.html	6G#7	4	Look at two people and compare/Regarde et choisis.
FRNO902	FRNO902_6_0.html	6H#8	1	Download the task for Lesson 6 below. When you have complete
FRNO902	FRNO902_7_0.html	7A#1	10	Match each French sentence to the correct English meaning.
FRNO902	FRNO902_7_0.html	7B#2	5	Choose the correct description
FRNO902	FRNO902_7_0.html	7C#3	1	In this activity, you must put the words in the correct orde
FRNO902	FRNO902_7_0.html	7E#5	2	Choose the correct answer for each question. There are three
FRNO902	FRNO902_8_0.html	8A#1	11	Choose the strongest answer
FRNO902	FRNO902_8_0.html	8B#2	2	Put the words in the correct order.
FRNO902	FRNO902_8_0.html	8C#3	1	When you are happy that you have written out all the French 
GENO901	GENO901_1_0.html	1C#3	16	Download this writing activity.
GENO901	GENO901_1_0.html	1D#4	6	Pick out phrases from the Eintopf (soup pot), then create su
GENO901	GENO901_1_0.html	1E#5	3	Listening for polite words
GENO901	GENO901_2_0.html	2E#5	2	Read the mini dialogues.
GENO901	GENO901_3_2.html	3G#7	1	Listening and spelling words
GENO901	GENO901_5_0.html	5A#1	1	Saying where you come from
GENO901	GENO901_5_0.html	5C#3	1	Saying where you live
GENO901	GENO901_6_0.html	6A#1	1	Where do the Aotearoa New Zealand Students live?
GENO901	GENO901_7_3.html	7B#2	7	Designer note: please provide title
GEO1005	GEO1005_1_0.html	1B#2	1	Features of an alluvial plain
GEO1005	GEO1005_1_0.html	1C#3	8	Alluvial Plain formation
GEO1005	GEO1005_3_0.html	3B#2	11	New Zealand’s Plate Boundary Location
GEO1005	GEO1005_4_0.html	4A#1	2	Earthquake impacts on the natural environment
GEO1005	GEO1005_4_0.html	4B#2	3	Categorise the effects of earthquakes
GEO1005	GEO1005_5_0.html	5A#1	10	New Zealand’s climate is classified as …
GEO1005	GEO1005_6_0.html	6A#1	2	Impacts of climate change on Canterbury
GEO1006	GEO1006_1_0.html	1C#3	1	Glaciation processes
GEO1006	GEO1006_2_0.html	2A#1	1	Glaciation changes the land
GEO1006	GEO1006_3_0.html	3A#1	2	Impacts of climate change
GEO1006	GEO1006_4_0.html	4A#1	9	River characteristics
GEWHA	GEWHA_0_0.html	1A#1	2	Match the English meaning
GEWHA	GEWHA_0_0.html	1B#2	7	Match the German brand names to the products you might see h
GEWHA	GEWHA_0_0.html	1D#4	1	Please answer the following questions for your kaiako. This 
HES1003	HES1003_2_0.html	2C#3	1	Optional activities if you want to know more.
HES1003	HES1003_4_0.html	4C#3	5	Optional activities if you want to know more.
HES1003	HES1003_9_0.html	9A#1	7	Consequences of decisions
HES1006	HES1006_3_0.html	3A#1	1	Interpersonal strategies
HES1006	HES1006_5_0.html	5A#1	4	Revisiting personal, interpersonal and societal strategies
HES1006	HES1006_5_0.html	5B#2	1	Interconnections between strategies
HES1007	HES1007_1_0.html	1A#1	1	A table of different factors has been provided for inspirati
HES1007	HES1007_1_0.html	1B#2	4	Identifying personal, interpersonal, and societal factors in
HES1007	HES1007_1_0.html	1C#3	6	Identify and describe factors in your community
HES1007	HES1007_3_0.html	3C#3	4	Sugary drink advertisements
HES1007	HES1007_3_0.html	3D#4	4	Evaluate factors that influence hauora
HES1007	HES1007_3_0.html	3E#5	3	Recommend strategies for reducing Steve and others' energy d
HES1007	HES1007_4_0.html	4C#3	7	Make a vegetable rich meal
HES1007	HES1007_4_0.html	4D#4	4	Evaluate factors that influence hauora
HES1007	HES1007_4_0.html	4E#5	3	Recommend strategies for increasing Bobby and others' vegeta
HES1007	HES1007_5_0.html	5C#3	4	Evaluate factors that influence hauora
HES1007	HES1007_5_0.html	5D#4	3	Considering the scenario about Janie's class, recommend stra
HES1007	HES1007_6_0.html	6C#3	4	Vaping-related images
HES1007	HES1007_6_0.html	6D#4	4	Evaluate factors that influence hauora
HES1007	HES1007_6_0.html	6E#5	3	Recommend strategies for reducing Chrissie's vaping. Include
HES1007	HES1007_7_0.html	7C#3	4	Menstruation experiences
HES1007	HES1007_7_0.html	7D#4	4	Evaluate factors that influence hauora
HES1007	HES1007_7_0.html	7E#5	3	Recommend strategies for enhancing people's menstruation exp
HES1007	HES1007_8_0.html	8C#3	4	Unpacking youth and porn research
HES1007	HES1007_8_0.html	8D#4	4	Evaluate factors that influence hauora
HIS1001	HIS1001_5_0.html	5A#1	2	Look at the cartoon below: Source A. Begin by looking around
HIS1001	HIS1001_5_0.html	5B#2	2	Now that you can see how it works, show off your skill. Use 
HIS1002	HIS1002_4_0.html	4A#1	13	You can learn far more from reading texts and sources than t
HIS1002	HIS1002_4_0.html	4B#2	3	Te Papa Tongarewa is the Museum of New Zealand. It has an am
HIS1002	HIS1002_4_0.html	4C#3	11	Secondary sources are narratives created from a selection of
HIS1002	HIS1002_7_0.html	7B#2	2	Mapping concepts across contexts
HIS1002	HIS1002_7_0.html	7C#3	6	Writing explanations
HIS1002	HIS1002_10_0.html	?#3	2	Upload your HIS1002 learning journal to the dropbox.
HIS1003	HIS1003_2_0.html	2A#1	1	Ethical and empathetic analysis
HIS1004	HIS1004_4_0.html	4A#1	6	"Rugby was godlike. To question that was to question New Zea
HIS1006	HIS1006_9_0.html	2D#4	15	For or against the Hīkoi?
HIS1006	HIS1006_9_0.html	?#6	5	Now that you have a very thorough knowledge of events, parti
HIS1006	HIS1006_10_0.html	?#3	2	You are now more prepared for externally assessed Achievemen
HIS1006	HIS1006_11_0.html	4A#1	3	Trying to put right the past wrong doings of the Crown and h
HIS1006	HIS1006_11_0.html	?#3	3	Well done on completing the learning in this module. You now
HIS1008	HIS1008_2_0.html	2B#2	6	To find out more about Rosa Parks and her brave action click
HIS1008	HIS1008_5_0.html	?#5	1	Upload your journal so your kaiako can review your learning 
HIS1008	HIS1008_5_0.html	?#6	3	Now that you have a very thorough knowledge of the significa
HPFUN101	HPFUN101_0_0.html	4A#6	26	Would you ask for help?
HPFUN101	HPFUN101_0_0.html	4B#7	7	My circle of trust
HPFUN101	HPFUN101_0_0.html	5A#8	1	Click on the quiz button to reflect on your learning in this
HPFUN102	HPFUN102_0_0.html	1A#1	10	Test your body with some fun moves you can try right now. Fl
HPFUN102	HPFUN102_0_0.html	2A#3	1	How much do you enjoy these activities?
HPFUN102	HPFUN102_0_0.html	3A#4	1	Complete the scavenger hunt by ticking off as many activitie
HPFUN102	HPFUN102_0_0.html	4A#5	9	Which box is correct?
HPFUN102	HPFUN102_0_0.html	4B#6	7	Think about your new game idea. Select the best option for y
HPFUN102	HPFUN102_0_0.html	5A#7	1	Click on the quiz button to reflect on your learning in this
HPFUN103	HPFUN103_0_0.html	1A#1	6	Who is important to me?
HPFUN103	HPFUN103_0_0.html	4A#7	1	Click on the quiz button to reflect on your learning in this
HPFUN201	HPFUN201_0_0.html	1A#1	2	Flip two cards over at a time, match the picture card to the
HPFUN201	HPFUN201_0_0.html	1B#2	12	How do I care for myself?
HPFUN201	HPFUN201_0_0.html	2A#3	5	Would you be safe?
HPFUN201	HPFUN201_0_0.html	2B#4	1	What does it mean to be safe?
HPFUN201	HPFUN201_0_0.html	3B#6	2	Reflecting on your qualities
HPFUN201	HPFUN201_0_0.html	5A#8	1	Click on the quiz button to reflect on your learning in this
HPFUN202	HPFUN202_0_0.html	3A#5	10	Positive and negative thoughts
HPFUN202	HPFUN202_0_0.html	5A#9	1	Click on the quiz button to reflect on your learning in this
HPFUN203	HPFUN203_0_0.html	1A#1	3	The day the crayons quit
HPFUN203	HPFUN203_0_0.html	2A#2	8	Look at the following personal profiles of different childre
HPFUN203	HPFUN203_0_0.html	2B#3	7	Take the time to think about what makes your identity unique
HPFUN203	HPFUN203_0_0.html	4A#5	1	Click on the quiz button to reflect on your learning in this
HPFUN301	HPFUN301_0_0.html	2A#1	9	Changes we experience
HPFUN301	HPFUN301_0_0.html	4A#4	6	Using senses to be aware
HPFUN301	HPFUN301_0_0.html	4B#5	13	Your circle of control
HPFUN301	HPFUN301_0_0.html	6A#7	1	Click on the quiz button to reflect on your learning in this
HPFUN302	HPFUN302_0_0.html	3A#4	2	Finding the positives
HPFUN302	HPFUN302_0_0.html	3B#5	2	Reflecting on your attitude
HPFUN302	HPFUN302_0_0.html	4A#6	2	Games around the world
HPFUN302	HPFUN302_0_0.html	4B#7	3	Choose one of the following cultural games to play:
HPFUN302	HPFUN302_0_0.html	?#8	1	Click on the quiz button to reflect on your learning in this
HPFUN303	HPFUN303_0_0.html	2A#2	12	How safe is each situation?
HPFUN303	HPFUN303_0_0.html	2B#3	9	How safe would you feel?
HPFUN303	HPFUN303_0_0.html	4A#5	1	Click on the quiz button to reflect on your learning in this
HPFUN401	HPFUN401_0_0.html	1A#1	7	A snap decision is one that we make immediately. For each st
HPFUN401	HPFUN401_0_0.html	1B#2	1	Below there are three different scenarios. Each scenario has
HPFUN401	HPFUN401_0_0.html	2A#3	4	Drag each statement onto the chart between "not responsible"
HPFUN401	HPFUN401_0_0.html	2B#4	5	For each scenario, select either "the same" or "different" d
HPFUN401	HPFUN401_0_0.html	3B#6	1	Design a personal shield with symbols, words or drawings tha
HPFUN401	HPFUN401_0_0.html	4A#7	6	Barrier or motivator?
HPFUN401	HPFUN401_0_0.html	5A#9	1	Click on the quiz button to reflect on your learning in this
HPFUN402	HPFUN402_0_0.html	2A#2	10	Sports and the equipment required for the environment
HPFUN402	HPFUN402_0_0.html	3A#4	8	Personal responsibility
HPFUN402	HPFUN402_0_0.html	4A#6	6	Complete the sentences below by selecting the correct word. 
HPFUN402	HPFUN402_0_0.html	5A#8	1	Click on the quiz button to reflect on your learning in this
HPFUN403	HPFUN403_0_0.html	2A#2	1	Words for positive relationships
HPFUN403	HPFUN403_0_0.html	2B#3	12	All that we share
HPFUN403	HPFUN403_0_0.html	4A#5	1	Click on the quiz button to reflect on your learning in this
HPFUN901	HPFUN901_0_0.html	1A#1	1	Look at the following images and decide if the picture is a 
HPFUN901	HPFUN901_0_0.html	1B#2	2	Explore your own living room and discuss any possible hazard
HPFUN901	HPFUN901_0_0.html	2A#3	12	After you have watched the video, complete the following sen
HPFUN901	HPFUN901_0_0.html	3A#5	8	Answer the following questions by clicking true or false.
HPFUN901	HPFUN901_0_0.html	4C#11	2	Look at the following scenarios. Read the statements from ea
HPFUN901	HPFUN901_0_0.html	4D#12	6	I know where it is safe for me to play.
HPFUN901	HPFUN901_0_0.html	4E#13	5	Choose one of the following activities to assess your safe s
HPFUN901	HPFUN901_0_0.html	5A#14	1	Click on the quiz button to reflect on your learning in this
HPFUN902	HPFUN902_0_0.html	1B#2	1	1. Why is it important to swim between the red and yellow fl
HPFUN902	HPFUN902_0_0.html	3B#4	1	[DEV] Build crossword grid from these clue/answer pairs: 1. 
HPFUN902	HPFUN902_0_0.html	4A#5	1	Click on the quiz button to reflect on your learning in this
HPFUN903	HPFUN903_0_0.html	2A#2	11	When we need to stop our scooter we should:
HPFUN903	HPFUN903_0_0.html	4A#3	5	Playground safety or possible hazards?
HPFUN903	HPFUN903_0_0.html	5B#5	9	Good choices or unsafe moves?
HPFUN903	HPFUN903_0_0.html	5C#6	8	Dog ownership — true or false
HPFUN903	HPFUN903_0_0.html	6A#7	1	Click on the quiz button to reflect on your learning in this
HPRE203	HPRE203_7_0.html	7D#4	4	You've reached the end of the module, ka pai!
HPRE301	HPRE301_5_0.html	3C#1	1	Understanding wellbeing using data
HPRE301	HPRE301_9_0.html	7A#1	8	Everyone has influence
HPRE301	HPRE301_12_0.html	10A#1	1	Mīharo, you’ve completed the module!
JPFUN01	JPFUN01_0_0.html	1A#1	10	Match the correct meaning to each Japanese gesture.
JPFUN01	JPFUN01_0_0.html	1B#2	5	Remember, meeting people for the first time, or someone who 
JPFUN01	JPFUN01_0_0.html	1A#3	10	Choose True or False for each statement.
JPFUN01	JPFUN01_0_0.html	1B#4	7	Choose the best response.
JPFUN01	JPFUN01_0_0.html	1C#5	8	Match the Japanese word/ expression to when it is said durin
JPFUN01	JPFUN01_0_0.html	1D#6	3	Think About Your Own Life. Fill in the table with your own t
JPFUN01	JPFUN01_0_0.html	1E#7	1	Match the phrase to the situation.
MUS1004	MUS1004_4_0.html	3A#1	1	Test yourself. This link takes you to an activity where you 
MUS1004	MUS1004_5_0.html	4A#1	1	This is a great online game where you can become skilled at 
MUS1004	MUS1004_5_0.html	4B#2	10	Learn the tune as a soloist or in a group. Use any instrumen
MUS1004	MUS1004_6_0.html	5A#1	7	Have a go at doing a Marae strum! Use this chord progression
MUS1004	MUS1004_7_0.html	6A#1	8	Go back to Minka, which we used in Lesson 4. Your challenge 
MUS1006	MUS1006_3_0.html	?#1	9	Formative assessment task
MXDB102	MXDB102_1_0.html	1B#2	1	Drag the shapes into the correct columns to match the colour
MXDB102	MXDB102_1_0.html	1C#3	2	Match the shape to the name
MXDB202	MXDB202_5_0.html	5D#4	1	Ka Pai! You have completed the module Landmarks Around the W
MXDB302	MXDB302_2_0.html	2D#4	1	If you would like more practice with this skill, click here 
MXDB302	MXDB302_2_0.html	2H#8	4	Area of compound shapes questions
MXDB302	MXDB302_5_0.html	5B#2	3	If you would like more practice with this skill, click here 
MXDB302	MXDB302_5_0.html	5D#4	3	Volume of cubes and cuboids questions
MXDI103	MXDI103_2_0.html	2B#2	1	These numbers have all got scrambled up. Unscramble them to 
MXDI103	MXDI103_3_0.html	3E#5	1	It is now time to show your kaiako what you have been learni
MXDI103	MXDI103_5_0.html	5B#2	1	These numbers have all got scrambled up. Unscramble them to 
MXDI201	MXDI201_2_0.html	2F#6	6	Look carefully at the expanded form numbers. Then, in your j
MXDI201	MXDI201_4_0.html	4A#1	1	When rounding numbers, the smaller the digit the closer the 
MXDI201	MXDI201_4_0.html	4E#5	1	Rounding and compensation subtraction
MXDI201	MXDI201_4_0.html	4F#6	1	It’s now time to share all the learning you have completed s
MXDI201	MXDI201_6_0.html	6I#9	2	Match the following triangle jigsaw puzzle by matching the s
MXDI201	MXDI201_9_0.html	9D#4	4	Numbers on a number line
MXDI201	MXDI201_9_0.html	9F#6	5	Numbers in words and digits
MXDI301	MXDI301_1_0.html	2B#2	2	Which decimal has the same value?
MXDI301	MXDI301_1_0.html	2D#4	2	Whole numbers, decimals and the powers of 10
MXDI301	MXDI301_3_0.html	3A#1	2	Describing and continuing patterns
MXDI301	MXDI301_6_0.html	6B#2	2	Identifying linear patterns in tables
MXDI301	MXDI301_7_0.html	7B#2	2	Recognising linear patterns
MXDI301	MXDI301_8_0.html	8A#1	1	Complete the last part of your learning journal and upload i
MXEO102	MXEO102_4_0.html	4A#1	1	Making my own artwork
MXEO301	MXEO301_1_0.html	1D#4	1	Drag and drop each section of the prime factorisation proces
MXEO301	MXEO301_2_0.html	2A#1	4	Choose the correct answer from the options given.
MXEO301	MXEO301_2_0.html	2B#2	6	Apply the GEMA order of operations rule to the following equ
MXEO301	MXEO301_2_0.html	2C#3	7	Finding the correct answer
MXEO401	MXEO401_3_0.html	3D#4	1	Test your plotting skills
MXEO401	MXEO401_6_0.html	6A#1	3	Teacher marked assessment
MXEX101	MXEX101_1_0.html	1E#1	2	Make your own number line
MXEX101	MXEX101_2_0.html	2A#1	1	Go on a pattern hunt around your home or in the community an
MXEX101	MXEX101_4_0.html	3A#1	1	Measuring your own materials
MXEX201	MXEX201_1_0.html	1B#2	9	Aotearoa | New Zealand
MXEX201	MXEX201_1_0.html	1C#3	5	On Google Earth, type in the name of your town/city/region.
MXEX201	MXEX201_2_0.html	2A#1	1	Watch the following video and record three different places 
MXEX201	MXEX201_2_0.html	2B#2	1	Often, important places on a map are represented by symbols.
MXEX201	MXEX201_2_0.html	2C#3	5	Some maps have a legend/key that will tell the reader what t
MXEX201	MXEX201_3_0.html	4A#1	2	On this map of Aotearoa (New Zealand) the scale can be found
MXEX202	MXEX202_2_0.html	2A#1	2	Have a look in your kitchen to see if you have measuring cup
MXEX202	MXEX202_2_0.html	2B#2	2	Measuring ingredients
MXEX202	MXEX202_2_0.html	2C#3	4	½ cup + ½ cup = cup
MXEX202	MXEX202_3_0.html	4A#1	2	Measuring ingredients
MXEX202	MXEX202_3_0.html	4B#2	3	Measuring with spoons
MXEX202	MXEX202_4_0.html	5A#1	11	Watch this video to see how Rewana Bread is made and then ga
MXEX202	MXEX202_6_0.html	8A#1	5	Cooking something special
MXEX202	MXEX202_6_0.html	8B#2	2	Plan a family meal
MXEX202	MXEX202_6_0.html	8C#3	3	Go to your journal and answer these questions.
MXEX202	MXEX202_6_0.html	8D#4	1	Your kaiako (teacher) would love to see the learning you hav
MXEX301	MXEX301_5_0_0.html	5A#1	1	Matching lines, line segments and rays
MXEX301	MXEX301_7_0.html	7A#1	1	Inenga and the metric system
MXEX302	MXEX302_6_0.html	6D#4	3	The Breakers basketball development squad had a shooting com
MXEX302	MXEX302_7_0.html	7D#4	1	Ka pai! You've successfully completed this module. Upload yo
MXFL103	MXFL103_1_4.html	4A#1	1	Months of the year
MXFL104	MXFL104_3_0.html	3C#3	2	Support your learner as they read time in half hours and mat
MXFL104	MXFL104_3_0.html	3D#4	1	What time is showing on these clocks?
MXFL104	MXFL104_3_0.html	3E#5	1	What time is showing on these clocks?
MXFL201	MXFL201_2_0.html	2A#1	7	Discovering tourism in the regions
MXFL201	MXFL201_7_0.html	6A#1	4	Choose your holiday destination
MXFL201	MXFL201_8_0.html	7C#3	5	It is now time to calculate the total cost of your holiday. 
MXFL202	MXFL202_7_0.html	7B#2	1	Kai pai! You have completed your module on pets. Your kaiako
MXFL203	MXFL203_4_0.html	4E#5	1	Equivalent fractions
MXFL203	MXFL203_11_0.html	?#6	1	Ka pai! Well done for completing this module. You have pract
MXFL204	MXFL204_9_0.html	9A#1	1	Look at the flip cards and then decide if the data is likely
MXFL204	MXFL204_10_0.html	10A#1	1	What types of animals interest you? What questions do you ha
MXFL204	MXFL204_10_0.html	10B#2	5	How will you gather information?
MXFL204	MXFL204_10_0.html	10C#3	2	Have you created survey or interview questions? If you have 
MXFL204	MXFL204_10_0.html	10D#4	1	Display your data in an easy to read, eye catching way. Sele
MXFL204	MXFL204_10_0.html	10E#5	2	What did the data tell you? Was your hypothesis (estimation)
MXFL301	MXFL301_3_0.html	3G#7	5	Use the 1% method to solve the following problems.
MXFL301	MXFL301_3_0.html	3H#8	7	Practice using an equation to solve the following problems.
MXFL301	MXFL301_7_0.html	7B#2	4	Drag the correct number to the correct place below.
MXFL301	MXFL301_7_0.html	7C#3	12	Converting time units
MXFL301	MXFL301_8_0.html	8B#2	10	Reading a train timetable
MXFL301	MXFL301_8_0.html	8C#3	7	Reading a bus timetable
MXFL301	MXFL301_8_0.html	8E#5	8	Calculate the time difference
MXFL301	MXFL301_8_0.html	8F#6	7	What time would it be?
MXFL401	MXFL401_3_0.html	3F#6	1	This is your first checkpoint where you will submit the work
MXFL401	MXFL401_5_0.html	5B#2	1	Calculating area and percentage
MXFL401	MXFL401_7_0.html	7A#1	1	Teacher-marked assessment
MXFU201	MXFU201_1_0.html	1C#3	1	On a digital clock, if you see a time like 3:00, that’s 3 o’
MXFU201	MXFU201_1_0.html	1D#4	2	What’s the time Mr Wolf?
MXFU202	MXFU202_2_0.html	2E#5	1	Host cities and continents
MXFU202	MXFU202_7_0.html	7A#1	8	2 × tables in sports
MXFU202	MXFU202_9_0.html	9G#7	2	Ka pai, throughout this module you have completed many diffe
MXFU302	MXFU302_11_0.html	11A#1	1	The combination and learning of these three strands of Mathe
MXFU401	MXFU401_3_0.html	3B#2	1	Have a go at this code cracker game – using your skills at f
MXFU401	MXFU401_3_0.html	3F#6	1	This is your first checkpoint where you will submit the work
MXFU401	MXFU401_5_0.html	5A#1	2	Now go to this interactive to explore polygons further:
MXFU401	MXFU401_6_0.html	6A#1	1	Teacher-marked assessment
MXFU402	MXFU402_7_0.html	7B#2	2	Complete the PPDAC cycle in your learning journal to test wh
