MXFU202	MXFU202_0.0.html	Standard	2	Whāia te iti kahurangi ki te tuohu koe me maunga teitei	Pursue that which is precious and don’t be deterred by anything less t	row/col-md-8/col-12
MXFU402	MXFU402_0.0.html	Standard	2	Ko te manu e kai ana i te miro nōna te ngahere. Ko te manu e kai ana i	The bird who feeds on miro has the forest. The bird who feeds on knowl	col-md-8/col-12/col-12
MXS1004	MXS1004_0_0.html	Standard	2	Kei hopu tōu ringa ki te aka tāepa, engari kia mau ki te aka matua	Cling to the main vine, not the loose one.	row/col-md-8/col-12
OSAH301	OSAH301_0.0.html	Standard	2	Whaiwhia te kete mātauranga hei oranga mō koutou	Fill the basket(s) of knowledge for the sake of your wellbeing.	col-md-8/col-12/col-12
OSAH401	OSAH401_0.0.html	Standard	2	Whāia te mātauranga hei oranga mō koutou	Seek after learning for the sake of your wellbeing	col-md-8/col-12/col-12
OSAH501	OSAH501-00.html	Standard	2	Mā te whakarongo, ka mōhio, mā te mōhio, ka mārama, mā te mārama, ka m	Through listening comes knowledge, through knowledge comes understandi	col-md-8/col-12/col-12
OSAI101	OSAI101-00.html	Standard	2	Mā te huruhuru ka rere te manu	Adorn the bird with feathers and it will fly	col-md-8/col-12/col-12
OSAI201	OSAI201-00.html	Standard	2	He rau ringa e oti ai	Many hands make light work	row/col-md-8/col-12
OSAI301	OSAI301-00.html	Standard	2	Mā te huruhuru ka rere te manu.	Adorn the bird with feathers and it will fly.	row/col-md-8/col-12
OSAI401	OSAI401-00.html	Standard	2	Mā mahi ka ora	Through hard work, you will prosper.	col-md-8/col-12/col-12
OSAI501	OSAI501-00.html	Standard	2	Kohikohi ngā kākano, whakaritea te pārekereke, kia puāwai ngā hua	Gather the seeds, prepare the seedbed carefully, and you will be gifte	col-md-8/col-12/col-12
OSBY101	OSBY101-00.html	Standard	2	Manaaki te katoa	Be kind to all	col-md-8/col-12/col-12
OSBY201	OSBY201-00.html	Standard	2	He taonga rongonui te aroha ki te tangata	Goodwill towards others is a precious treasure.	col-md-8/col-12/col-12
OSBY301	OSBY301-00.html	Standard	2	Ka mahi te tawa uho ki te riri	Well done, you whose courage is like the heart of a tawa tree	row/col-md-8/col-12
OSBY401	OSBY401_0.0.html	Standard	2	He taonga rongonui te aroha ki te tangata	Goodwill towards others is a precious treasure.	col-md-8/col-12/col-12
OSBY501	OSBY501-00.html	Standard	2	Waiho i te toipoto, kaua i te toiroa.	Let us keep close together, not far apart.	col-12/col-12/col-12
OSGM101	OSGM101_0.0.html	Standard	2	He aha te mea nui o te ao? He tāngata, he tāngata, he tāngata.	What is the most important thing in the world? It is people, it is peo	row/col-md-8/col-12
OSGM201	OSGM201_0.0.html	Standard	2	He aroha whakatō, he aroha puta mai	If kindness is shown, then kindness you shall receive.	row/col-md-8/col-12
OSGM301	OSGM301-00.html	Standard	2	He rangi tā matawhāiti, he rangi tā matawhānui	Narrow vision, limited opportunities; wide vision, plentiful opportuni	col-md-8/col-12/col-12
OSGM401	OSGM401-00.html	Standard	2	Titiro whakamuri, kōkiri whakamua	Look backwards while advancing forward	col-md-8/col-12/col-12
OSGM501	OSGM501-00.html	Standard	2	He iti hōpua wai ka hē te manawa	Even a small pool of water can cause breathlessness	col-md-8/col-12/col-12
OSOH101	OSOH101_0.0.html	Standard	2	He mahi te ataa noho, e kī ana te wheke	It is the octopus who says sitting is working.	row/col-md-8/col-12
OSOH201	OSOH201_0.0.html	Standard	2	He manako te kōura i kore ai	Wishing for the crayfish won’t bring it.	row/col-md-8/col-12
OSOH301	OSOH301.0.0.html	Standard	2	Tē tōia, tē haumatia	Nothing can be achieved without a plan, workforce and a way of doing t	row/col-md-8/col-12
OSOH401	OSOH401.0.0.html	Standard	2	Tē tōia, tē haumatia	Nothing can be achieved without a plan, workforce and a way of doing t	row/col-md-8/col-12
OSOH501	OSOH501-00.html	Standard	2	He iti te mokoroa, nāna i kati te kahikatea	The mokoroa (grub) may be small, but it cuts through the kahikatea	col-md-8/col-12/col-12
OSSC301	OSSC301_0_0.html	Standard	2	E kore te pātiki e hoki ki tōna pūehu	The flounder does not return to its dust.	row/col-md-8/col-12
OSSC401	OSSC401_0_0.html	Standard	2	E kore e mau, he kiore ka umangatia, ka pā i te whana o te tawhiti	A rat accustomed to the trap will not be caught, it will spring closed	row/col-md-8/col-12
OSSC501	OSSC501_0_0.html	Standard	2	He taonga nui te tūpato	Caution is highly prized.	row/col-md-8/col-12
OSSM301	OSSM301-00.html	Standard	2	Ka pū te ruha, ka hao te rangatahi	As an old net withers another is remade.	row/col-md-8/col-12
OSSM401	OSSM401_0_0.html	Standard	2	He aha te mea nui o te ao? He tangata, he tangata, he tangata.	What is the most important thing? It is people, it is people, it is pe	row/col-md-8/col-12
OSSM501	OSSM501_0.0.html	Standard	2	He aha te mea nui o te ao? Māku e kii atu, he tāngata, he tāngata, he 	What is the most important thing in the world? Well, let me tell you, 	row/col-md-8/col-12
PES1001	PES1001_0.0.html	Standard	1	Ko ahau te taiao, ko te taiao ko ahauThe ecosystem defines my quality 		row/col-md-8/col-12
PES1002	PES1002_5.0.html	Standard	2	Ehara taku toa I te toa takitahi, engari he toa takitini	My strength is not that of a single warrior, but that of many	row/col-md-8/col-12
PHE1001	PHE1001_0.0.html	Standard	2	Mauri tū, mauri ora.	An active soul is a healthy soul.	row/col-md-8/col-12
PHE1003	PHE1003_0.0.html	Standard	2	Ki te kotahi te kākaho, ka whati; ki te kāpuia, e kore e whati.	If a reed stands alone, it can be broken; if it is in a group, it cann	row/col-md-8/col-12
PHE1004	PHE1004_0.0.html	Standard	2	Ki te kotahi te kākaho, ka whati; ki te kāpuia, e kore e whati.	If a reed stands alone, it can be broken; if it is in a group, it cann	row/col-md-8/col-12
PHE1005	PHE1005_0.0.html	Standard	2	Tama tū, tama ora; tama noho, tama mate.	He who stands, lives, he who does nothing, perishes.	row/col-md-8/col-12
PHE1006	PHE1006_0.0.html	Standard	2	Whakatauki: Tama tū, tama ora; tama noho, tama mate.	He who stands, lives, he who does nothing, perishes	row/col-md-8/col-12
PHE1007	PHE1007_0.0.html	Standard	2	E koekoe te tūī, e ketekete te kākā, e kūkū te kererū.	The tui squawks, the kākā chatters, the kererū coos.	row/col-md-8/col-12
PHE1007	PHE1007_1.0.html	Standard	2	Tuku iho, he tapu te upoko.	From our ancestors, the head is sacred	row/col-md-8/col-12
PHE1008	PHE1008_0.0.html	Standard	2	E koekoe te tūī, e ketekete te kākā, e kūkū te kererū.	The tui squawks, the kākā chatters, the kererū coos.	row/col-md-8/col-12
PWY1001	PWY1001_0_0.html	Standard	2	He taonga rongonui te aroha ki te tangata.	Goodwill toward others is a precious treasure.	row/col-md-8/col-12
PWY1002	PWY1002_0_0.html	Standard	2	Mā whero, mā pango, ka oti ai te mahi.	With red and black, the work will be done.	row/col-md-8/col-12
PWY1007	PWY1007_0_0.html	Standard	2	He taonga nui te tūpato:	Caution is highly prized	row/col-md-8/col-12
PWY1008	PWY1008_0_0.html	Standard	2	Tūwhitia te hopo, mairangatia te angitū	Cast out fear, elevate success	row/col-md-8/col-12
PWY1009	PWY1009_0_0.html	Standard	2	He waka eke noa.	We are all in this canoe together	row/col-md-8/col-12
PWYWHA1	PWYWHA1_0_0.html	Standard	2	Ka pū te ruha, ka hao te rangatahi.	As the old net is cast aside, the new net goes fishing.	row
SCBI301	SCBI301_0_0.html	Standard	2	Mā te whakaaro nui e hanga te whare; mā te mātauranga e whakaū.	By great thought the house is built; by knowledge it is made firm.	row/col-md-8/col-12
SCCH301	SCCH301_0_0.html	Standard	2	Mā te whakaaro nui e hanga te whare; mā te mātauranga e whakaū.	By great thought the house is built; by knowledge it is made firm.	row/col-md-8/col-12
SCES201	SCES201_0_0.html	Standard	2	E tū matariki ke te tahatū o te rangi ka mua, ka muri.	Matariki stands on the horizon, a symbol of the past and the future.	row/col-md-8/col-12
SCPH301	SCPH301_0_0.html	Standard	2	Mā te whakaaro nui e hanga te whare; mā te mātauranga e whakaū.	By great thought the house is built; by knowledge it is made firm.	row/col-md-8/col-12
SPA1004	SPA1004_0_0.html	Standard	2	E rere te huata, kapohia	Aprovecha al máximo cada oportunidad. Make the most of every opportuni	row/col-md-8/col-12
SSCI104	SSCI104-0.0.html	Standard	2	Kia whakatōmuri te haere whakamua.	I walk backwards into the future with my eyes fixed on my past.	row/col-md-8/col-12
SSCI205	SSCI205_0_0.html	Standard	2	Whaowhia te kete mātauranga.	Fill the basket of knowledge.	row/col-md-8/col-12
SSEA203	SSEA203-0.0.html	Standard	2	Nāu te rourou, nāku te rourou, ka ora ai te iwi.	With your food basket and my food basket, the people will thrive.	row/col-md-8/col-12
SSOG101	SSOG101_0.0.html	Standard	2	Ehara taku toa i te toa takitahi, engari kē he toa takitini	"My strength is not that of one, but of many”	col-md-8/col-12
SSOG103	SSOG103_0.0.html	Standard	2	Nāu te rourou, nāku te rourou, ka ora ai te iwi.	With your basket and my basket, the people will thrive.	col-md-8/col-12/col-12
SSOG105	SSOG105_0.0.html	Standard	2	He aha te mea nui o te ao? He tangata, he tangata, he tangata.	What is the most important thing in the world? It is people, it is peo	col-md-8/col-12/col-12
SSOG301	SSOG301_00.0.html	Standard	2	Me tiro whakamuri, kia anga whakamua.	If we want to shape Aotearoa New Zealand’s future, start with our past	col-md-8/col-12/col-12
XDLS501	XDLS501.00.html	Standard	2	Ehara taku toa i te toa takitahi engari, he toa takitini	My strength is not that of one but of many.	col-md-8/col-12/col-12
XDLS502	XDLS502.00.html	Standard	2	Haumi e, hui e, tāiki e!	We are lashed together, we gather together, we grow together.	col-md-8/col-12/col-12
XDLS502	XDLS502.03.html	Standard	2	Haumi e, hui e, tāiki e!	We are lashed together, we gather together, we grow together.	col-md-8/col-12/col-12
XDLS902	XDLS902.00.html	Standard	2	He hauora te taonga	Health is a treasure	row/col-md-8/col-12
XDLS904	XDLS904_00.0.html	Standard	2	Ehara taku toa i te toa takitahi, engari he toa takitini	My successes are not mine alone, they are ours – the greatest successe	col-md-8/col-12/col-12
XDLS905	XDLS905.00.html	Standard	2	Kei roto i te pōuri, te marama e whiti ana	Through perseverance and hope, we will overcome.	col-md-8/col-12/col-12
XDLS906	XDLS906_00_0.html	Standard	2	Ko te whenua ko au, ko au ko te whenua	I am the land and the land is me.	col-md-8/col-12/col-12
XDLS908	XDLS908_0.0.html	Standard	1	In this module, some activities will be supported with a PDF document.		row/col-md-8/col-12
XDLS908	XDLS908_4.0 .html	Standard	2	Mā te whakarongo, ka mōhio: Mā te mohio ka mārama	Through listening comes knowledge: Through knowledge comes understandi	row/col-md-8/col-12
XDLS911	XDLS911.0.0.html	Standard	2	Mā te kimi ka kite, mā te kite ka mōhio, mā te mōhio ka mārama	Seek and discover. Discover and know. Know and become enlightened.	row/col-md-8/col-12
XDLS912	XDLS912_00.0.html	Standard	2	Mā te huruhuru ka rere te manu.	With feathers, the bird will fly.	row/col-md-8/col-12
XGF9001	XGF9001-00.0.html	Standard	2	Mā te kōrero, ka mōhio; mā te mōhio, ka mārama	Through discussion, we gain knowledge; through knowledge, we gain unde	col-12/col-md-8/col-12
XGF9002	XGF9002_0_0.html	Standard	2	Ehara taku toa i te toa takitahi, engari he toa takitini.	My strength is not as an individual, but as a collective.	col-12/row/col-12
XGF9002	XGF9002_9_0.html	Standard	1	E ngā mātua, e ngā whānau, ngā mihi nunui ki a koutou.		col-md-8/col-12/col-12
XGF9003	XGF9003-00.0.html	Standard	2	Mā te huruhuru, ka rere te manu.	With feathers, the bird will fly.	col-12/col-12/col-12
XGF9004	XGF9004-00.0.html	Standard	2	“Ko te whakaaro nui te hoa matenga mō te tangata.”	Great thoughts are the companion of humanity.	row/col-md-8/col-12
XGF9006	XGF9006-00.0.html	Standard	2	"Nāu te rourou, nāku te rourou, ka ora ai te iwi."	With your food basket, and my food basket, the people will thrive.	col-md-8/col-12/col-12
XLP01	XLP01.00.html	Standard	2	Ko te kai a te rangatira he kōrero.	The food of chiefs is communication.	row/col-md-8/col-12
XLP02	XLP02.00.html	Standard	2	Tōku reo, tōku ohooho, tōku reo, tōku mahipi maurea.	My language is my awakening, my language is the window to my soul.	row/col-md-8/col-12
XLP03	XLP03-00.html	Standard	2	Enara taku toa I te toa takitahi. Enara he toa takitini.	My strength is not that of a single warrior, but that of many.	row/col-md-8/col-12
XLP04	XLP04.00.html	Standard	2	Mā te rongo, ka mōhio; mā te mōhio, ka mārama; mā te mārama, ka mātau;	Through perception comes awareness; through awareness comes understand	row/col-md-8/col-12
XLP05	XLP05.00.html	Standard	2	Tē tōia, tē haumatia.	Nothing can be achieved without a plan, workforce and way of doing thi	row/col-md-8/col-12
XLP06	XLP06-0.0.html	Standard	2	Mahia i runga i te rangimārie me te ngākau māhaki.	With a peaceful mind and respectful heart, we will always get the best	row/col-md-8/col-12
XMES101	XMES101.00.html	Standard	2	Tukua kia tū takitahi ngā whetū o te rangi;	Let each star in the sky shine its own light.	row/col-md-8/col-12
XMES102	XMES102.00.html	Standard	2	Tangata ako ana I te whare, te turanga ki te marae tau ana.	A person who is taught at home, will stand collected on the marae.	row/col-md-8/col-12
XMES103	XMES103.00.html	Standard	2	Aroha mai, Aroha atu.	Love we receive, is the love we give.	row/col-md-8/col-12
XMES201	XMES201_0.0.html	Standard	2	Ko au te whenua, ko te whenua ko au.	I am the land, and the land is me.	row/col-md-8/col-12
XMES201	XMES201_0_0.html	Standard	2	He iti te toki, e tuhā ana te tītoki.	A small adze can chip a large tītoki tree.	row/col-md-8/col-12
XMES202	XMES202-0.0.html	Standard	2	"Iti noa ana, he pito mata."	With care, a tiny seed will grow into something great.	row/col-md-8/col-12
XMES203	XMES203_0_0.html	Standard	2	"Kia whakatā, kia okioki, kia puta anō te kaha."	Take time to rest and recover so that strength will return.	row/col-md-8/col-12
XTAS101	XTAS101_0.0.html	Standard	2	Nāu te rourou, nāku te rourou, ka ora ai te iwi.	With your food basket and my food basket, the people will thrive.	row/col-md-8/col-12
XTAS102	XTAS102.00.html	Standard	2	He aha te mea nui o te ao? He tāngata, he tāngata, he tāngata.	What is the most important thing in the world? It is people, it is peo	col-md-8/col-12/col-12
XTAS103	XTAS103.00.html	Standard	2	Mā te kori tinana ka ora ai te wairua.	Through movement of the body, the spirit is uplifted.	col-md-8/col-12/col-12
XWHA02	XWHA02_0.0.html	Standard	2	Kei ōu ringaringa te ao	The world is yours.	col-md-8/col-12
XWHA02	XWHA02_5.0.html	Standard	2	Poipoia te kākano kia puawai	Nurture the seed and it will blossom	col-12/col-md-8/col-12
