BLL220	0.0	unclassified	4x3	0	0			loyal | boys | toy	joy | ahoy | annoy	1	[]
BLL220	0.0	unclassified	3x2	0	0			oi | oy	The vowel team ‘oi’ is used at the begin | The letter team is used at the end of a 	1	[]
BLL220	0.0	unclassified	4x3	0	0			voice | boiling | enjoying	coin | choice | boys	1	[]
BLL220	0.0	unclassified	4x3	0	0			ate | gain | brake	raining | tail | came	1	[]
BLL220	0.0	unclassified	5x3	0	0			money | beach | key	cheeks | leaf | keep	1	[]
BLL220	0.0	unclassified	4x3	0	0			July | might | cry	rise | bike | bright	1	[]
BLL221	1.0	unclassified	4x4	0	0			boy | beans | boy | five	might | mates | creek | tea	1	[]
BLL221	2.0	unclassified	7x3	9	6			Images | eam - in the reading font | Beginning sounds that are draggable	https://www.istockphoto.com/photo/abstra | eam | b	1	[]
BLL222	1.0	unclassified	7x2	0	7			 | https://www.istockphoto.com/photo/witche	 | https://www.istockphoto.com/vector/volca	1	[]
BLL222	2.0	unclassified	5x4	0	0			says | you | also | because	they | brother | does | what	1	[]
BLL223	1.0	unclassified	7x5	0	0			1st sound | 2nd sound | 3rd sound | Last sound | 	s | n | ai | l | snail	1	[]
BLL223	2.0	unclassified	11x12	0	0			 |  | n | o | i | s | y |  |  |  |  | 	 |  | i |  |  |  |  |  |  |  |  | 	28	[]
BLL223	2.0	unclassified	4x4	0	0			spy | small | beak | hatch	boy | the | lays | toy	1	[]
BLL224	1.0	unclassified	4x4	0	0			buzzing | under | mistake | remind	they | what | pointed | unlucky	1	[]
BLL225	2.0	unclassified	4x4	0	0			traffic | are | where | everyone	light | cars | here | slowly	1	[]
BLL226	1.0	unclassified	3x3	0	0			eating | hurry | boiled	playing | steeper | happy	1	[]
BLL226	2.0	unclassified	10x3	15	10			https://www.istockphoto.com/photo/basket | https://www.istockphoto.com/photo/a-shin | basketball	basket | ball | 	1	[]
BLL227	1.0	unclassified	5x3	1	12			https://www.istockphoto.com/photo/coins- | https://www.istockphoto.com/photo/glass- | https://www.istockphoto.com/photo/toys-g	https://www.istockphoto.com/vector/two-m | https://www.istockphoto.com/photo/ripe-r | https://www.istockphoto.com/vector/small	1	[]
BLL230	0.0	unclassified	4x3	0	0			toast | hope | nose	toes | bone | oboe	1	[]
BLL230	0.0	unclassified	5x4	0	0			List 1 – ‘ow’ as in snow | List 2 – ‘ow’ as in cow	grow | low | wow | howl	1	[]
BLL230	0.0	unclassified	8x2	0	0			**ir words** | **ur words**	girl | hurt	2	[]
BLL230	0.0	unclassified	4x3	0	0			girl | curve | first	hurt | third | nurse	1	[]
BLL230	0.0	unclassified	8x2	0	8			https://www.istockphoto.com/photo/screw- | screw	https://www.istockphoto.com/photo/abstra | blue	1	[]
BLL230	0.0	unclassified	5x3	0	0			drew | clue | bruise	moon | chew | true	1	[]
BLL230	0.0	unclassified	9x2	0	9			https://www.istockphoto.com/photo/female | walking	https://www.istockphoto.com/photo/cheerf | audience	1	[]
BLL230	0.0	unclassified	4x3	0	0			saw | August | jigsaw	taller | cause | talking	1	[]
BLL230	0.0	unclassified	4x3	0	0			nephew | phone | photo	graph | pharmacy | trophy	1	[]
BLL230	0.0	unclassified	4x3	0	0			write | know | wreck	knee | wrapper | knew	1	[]
BLL231	1.0	unclassified	5x4	0	0			goes | snow | nurse | crowd	shirt | crowd | goes | floating	1	[]
BLL232	1.0	unclassified	5x7	22	35			https://www.istockphoto.com/photo/yellow | https://www.istockphoto.com/vector/yello | https://www.istockphoto.com/photo/green- | https://www.istockphoto.com/photo/medium | https://www.istockphoto.com/photo/small- | https://www.istockphoto.com/photo/side-v | https://www.istockphoto.com/photo/french	https://www.istockphoto.com/photo/yellow | https://www.istockphoto.com/vector/yello | https://www.istockphoto.com/photo/green- | https://www.istockphoto.com/photo/medium | https://www.istockphoto.com/photo/small- | https://www.istockphoto.com/photo/side-v | https://www.istockphoto.com/photo/french	1	[]
BLL232	2.0	unclassified	6x3	0	0			Sentences: | correct | incorrect	“I love fish and chips!” said James exci | correct | 	1	[]
BLL233	1.0	unclassified	3x4	0	0			dolphin | knees | phone | knife	knight | phonics | knot | photo	1	[]
BLL234	1.0	unclassified	2x5	0	0			happy | sad | angry | surprised | scared	excited | proud | interested | love | bored	1	[]
BLL234	1.0	unclassified	5x4	2	0			play | slow | talk | kind	brightness | tall | help | slower	1	[]
BLL235	1.0	unclassified	6x6	1	1			https://www.istockphoto.com/vector/game-	played | half | lasted | quarter | outside | helpful	1	[]
BLL235	1.0	unclassified	6x2	6	0			[hintslider 1] | James played with Sam outside.	[hintslider 2] | My gran cooks dinner every Sunday night.	1	[]
BLL236	2.0	unclassified	4x4	4	3			word | image | meaning | Audios being created by CS	hōhā | https://www.istockphoto.com/photo/is-thi | Definition: hōhā means being bored, tire | 	1	[]
BLL236	2.0	unclassified	10x1	1	0			“Look out!” _________ Dad.	Megan _________, “This is boring, do I h	1	[]
BLL237	1.0	unclassified	3x4	0	0			wreck | destroy | beaches | phone	know | fault | toes | talking	3	[]
BLL244	1.0	unclassified	3x5	0	0			baked beans | apples | cheese | lettuce | bread	chocolate bar | jam | toilet paper | eggs | crackers	1	[]
BLL244	2.0	unclassified	4x3	4	0			Why do Zack and Kev make a great pair? | Can you please insert just the picture o | Zack and Kev make a great pair **because	Why did Kev jump high in the air? | Can you please insert just the picture o | Kev jumped high in the air **so** he cou	1	[]
BLL245	1.0	unclassified	6x6	1	1			https://www.istockphoto.com/vector/game-	what | catch | edge | year | fudge | watch	1	[]
BLL246	2.0	unclassified	6x5	0	0			the | dancing | town | to | dog	cheers | is | next | queen | look	1	[]
BLL251	1.0	unclassified	6x6	1	1			https://www.istockphoto.com/vector/game-	comb | cough | because | thought | thumb | always	1	[]
BLL253	1.0	unclassified	5x3	0	0			**Suffix** | **Meaning** | **Examples**	-ous | Full of | • dangerous / • famous / • curious	1	[]
BLLR201	2.0	unclassified	5x3	10	0			Ending with *have* | Ending with *would* | Ending with *will*	[correct] I’ve | [correct] I’d | [correct] I’ll	1	[]
CBI1009	2.0	unclassified	10x3	0	0			Aqueous solution | Ions present in the aqueous solution | Ions	K2O | K+ O2- | K+ HCO3-	2	[]
CBI1009	2.0	unclassified	33x2	4	0			Rule 2: All nitrates NO3- are soluble.	*Potassium nitrate* | *Soluble*	1	[]
CEDK101	0.0	unclassified	3x6	0	6	[Interactive activity]	“Drag and drop”	Oldest Newest	https://www.istockphoto.com/photo/candle | **https://www.istockphoto.com/search/2/i | https://www.istockphoto.com/photo/antiqu | https://www.istockphoto.com/photo/incand | https://www.istockphoto.com/photo/long-f | https://www.istockphoto.com/photo/led-li	4	[]
CEDK501	6.1	unclassified	1x1	0	0			**You must:** / • Communicate and respon		1	[]
CEDO102	0.0	unclassified	2x2	0	0			Ingredients: / • 1 tsp borax powder / •  | Supplies: / • Mixing bowls / • Measuring	Instructions: / • Mix the borax powder w	2	[]
CEDO202	0.0	unclassified	1x3	0	0			Jump off two feet and land on two. / Jum | Jump from one foot to the other. / Hop t | Leap forward. / Hop to the side. / Jump 		3	[]
CEDO204	0.0	unclassified	5x2	9	7	[Inline interactive Activity]	Building nests	**Nest** | **Bird** [images in this column to be dr	[image] https://www.istockphoto.com/phot | [image] https://www.istockphoto.com/phot	5	[]
CEDO204	0.0	unclassified	3x3	0	0			**Subject** | **Rule for the verb** | **Example**	Only one subject (he, she, it, beaver, o | Add an ‘s’ to the verb. | She likes animals. / The beaver swims. /	19	["interactive","dropDown","dropDown","dropDown","dropDown","dropDown","dropDown"]
CEDO204	0.0	unclassified	5x2	5	4			**Animal** | **Group name** [to be dragged and droppe	Birds / [image] https://www.istockphoto. | Flock	3	[]
CEDO502	1.1	unclassified	6x2	0	0	[Create an activity like the one here – correct an		**Example** | **Is credit used?**	• Wiremu buys a hoodie with cash. | ☐ Yes / ☐ No	3	[]
CEDO502	1.1	unclassified	5x3	0	0	[correct answers in yellow]		**Statement** | **Manageable** | **Unmanageable**	I can afford repayments and still have m | ☐ | ☐	2	[]
CEDO502	4.0	unclassified	5x2	3	0	[Tick box activity]		[Correct answer] | credit card interest	 | I want to	3	[]
CEDO502	4.0	unclassified	1x1	1	0			[Multichoice or tick box] / **1. Which s		1	[]
CEDO502	5.0	unclassified	1x1	1	1			[body] Fold a piece of paper in half and		1	[]
CEDR501	4.0	unclassified	1x1	1	1			Image: iStock: promoting sustainable fas		1	[]
CEDT101	0.0	unclassified	4x1	0	0	[Workbook Activity]				3	[]
CEDT101	0.0	unclassified	6x1	0	0	[Workbook Activity]		Who lives at your house?	How many people are in your whānau / fam	2	[]
CEDT208	0.0	unclassified	4x4	0	0			 |  |  | 	 |  |  | 	3	[]
CEDT301	6.0	unclassified	7x2	0	0	[Journal Activity]		Brief description: | Camera shot and angle	Who: Write a short paragraph on a story  | Wide angle lens: Using a wide angle lens	4	[]
CEDT501	2.0	unclassified	1x1	1	0			[quiz] self-marking / **1. What percenta		1	[]
CEDT501	6.1	unclassified	6x3	0	0			Open | Closed | Pātai (Questions)	✓ |  | What’s one goal that really matters to y	1	[]
CEDW101	0.0	unclassified	3x4	0	0			 |  |  | 	Correct answers: | Correct answers: | Correct answers: | Correct answers:	1	[]
CEDW501	3.0	unclassified	5x2	0	0	[Finish merged/imported activity.]		**Tēnā koe** | Hello (to one person).	**Tēnā kōrua** | Hello (to two people).	5	[]
CEDW501	3.0	unclassified	2x4	0	0			**Tūpuna/tīpuna** / *An ancestor, someon | **Kuia** / *Respected elderly woman, gra | **Koroua** / *Respected older man, often | **Karanipā** / *Male elder*	**Taua** / *A respected elder who is a w | **Rūruhi** / *An elderly woman.* | **Poua** / *An elderly man or grandfathe | **Koroheke** / *An elderly man.*	1	[]
CEDW501	3.0	unclassified	2x4	0	0			**Matua** / *Father, uncle or male elder | **Whaea/Kōka** / *Mother, aunt or female | **Māmā whakaangi** / *Step-mother or a p | **Pāpā whakaangi** / *Step-father or a p	**Wahine** / *A woman, female* / *or wif | **Tāne** / *A man, male or husband.* | **Hungarei** / *Father-in-law or mother- | **Ingoa whānau** / *Family name or surna	1	[]
CEDW501	3.0	unclassified	1x1	1	1			[image] https://www.istockphoto.com/phot		11	["dropDown","dropDown","dropDown","dropDown","dropDown"]
CEDW501	3.0	unclassified	3x5	0	0			**Tamaiti** / *A child (singular) or sma | **Tamāhine** / *Daughter* | **Tuākana** / *Older sibling or cousin o | **Teina** / *Younger sibling or cousin o | **Irāmutu** / *Niece or nephew*	**Tuahine** / *Sister of a male (used wh | **Tungāne** / *Brother of a female (used | **Mātāmua** / *First-born child, son or  | **Pōtiki** / *Youngest or* / *last-born  | **Taokete** / *Brother-in-law or sister-	1	[]
CHFUN08	0.0	unclassified	1x1	1	0			[First Source merged item 2][please make		1	[]
COM1002	4.0	unclassified	3x2	0	1	[Activity] This can be a slider activity or flipca		 | The main board lists all the publicly li	 | Today's price is $0.665 for Air New Zeal	5	[]
COM1005	6.0	unclassified	1x1	1	1	[Add these questions to the learning journal, crea		[H2] WHAT TO DO NEXT? I have used the [H		10	[]
DAN1003	6.0	unclassified	2x5	0	0	[interactive activity]		Sound or music | Props | Set | Lighting | Costumes	 |  |  |  | 	11	[]
ENFUN01	0.0	unclassified	2x8	8	0			Front | Back | Front | Back | Front | Back | Front | Back	😀 | Your story made me feel **happy** becaus | 😢 | Your story made me feel **sad** because  | 😱 | Your story made me feel **scared** becau | 😡 | Your story made me feel **angry** becaus	1	[]
ENFUN01	0.0	unclassified	5x4	3	5	[Activity]		 | Drop here | https://www.youtube.com/watch?v=dPaU4Gym | **Entertain:** / The writer uses a ‘hook	 | Drop here | **Different doesn’t mean wrong.** / Exce | **Entertain:** / The writer uses a ‘hook	3	[]
ENFUN02	0.0	unclassified	7x2	2	1			[image] / https://www.istockphoto.com/ve | [hintslider] keep open when clicked / Go	Playing with a bucket and spade in the s	1	[]
ENFUN03	0.0	unclassified	1x3	3	3			[image] https://www.istockphoto.com/phot | [image] https://unsplash.com/photos/a-gr | [image] https://unsplash.com/photos/a-br		1	[]
ENFUN03	0.0	unclassified	6x4	12	5			[Image] | Sentence | Fast pace | Slow pace	[Image] https://unsplash.com/photos/conc | [body] She sprinted through the dark all |  | 	1	[]
ENFUN04	0.0	unclassified	4x5	10	10			[image] https://pixabay.com/vectors/whea | [image] https://pixabay.com/vectors/flow | [image] https://pixabay.com/vectors/man- | [image] https://pixabay.com/vectors/frui | [image] https://pixabay.com/vectors/woma	flour | flower | pair | pear | hair	1	[]
ENFUN05	0.0	unclassified	9x3	0	0			yes | no | 	 |  | The big red ball, bounced across the yar	1	[]
ENFUN05	0.0	unclassified	10x3	0	0			 | Correct | Incorrect	The dog’s collar is red. |  | 	1	[]
ENFUN05	0.0	unclassified	9x3	0	0			yes | no | 	 |  | The Chronicles Of Narnia	1	[]
ENFUN05	0.0	unclassified	1x2	2	1			The text below is from the first page of | [Image] https://www.istockphoto.com/phot		5	[]
ENFUN07	0.0	unclassified	1x3	0	3			https://pixabay.com/illustrations/ai-gen | https://pixabay.com/illustrations/prehis | https://pixabay.com/illustrations/ai-gen		1	[]
ENFUN07	0.0	unclassified	1x3	3	3			[image] https://pixabay.com/illustration | [image] https://pixabay.com/photos/cat-k | [image] https://pixabay.com/photos/baske		1	[]
ENFUN08	0.0	unclassified	1x3	3	3			[image] / https://unsplash.com/photos/pe | [image] / https://unsplash.com/photos/be | [image] / https://unsplash.com/photos/si		1	[]
ENFUN08	0.0	unclassified	1x1	1	0			These to pop up when clicked / • Raining		1	[]
ENFUN08	0.0	unclassified	5x2	0	0			His bedroom is a ____________ | pig sty	The night sky is a __________ | blanket	1	[]
ENFUN08	0.0	unclassified	5x2	0	0			Once upon a midnight dreary, / While I p | weary / happy / tired	Up above the world so high, / Like a dia | ground / day / sky	1	[]
ENFUN09	0.0	unclassified	1x2	2	1			[body] Now that you have planned your id | [image] / https://www.istockphoto.com/ve		4	[]
ENFUN09	0.0	unclassified	1x2	1	1			https://www.istockphoto.com/vector/black | I played in the __________ treehouse. / 		1	[]
ENFUN09	0.0	unclassified	1x2	2	0			[body] When you have written your senten | [supervisor button] [body] Support your 		1	[]
ENFUN09	0.0	unclassified	1x2	2	1			[body] Tino pai, well done for completin | [image] https://www.istockphoto.com/vect		1	[]
ENGC101	3.0	unclassified	5x2	0	0	[Activity – interactive] Mix the sentences below –		**Statement** | **Question**	Apples are good for you. | What is your favourite food?	3	[]
ENGC102	1.0	unclassified	4x2	0	0			**Fiction** | **Non-Fiction**	 | 	6	[]
ENGC102	4.0	unclassified	5x2	0	4			**Image** | **Matching caption**	https://www.istockphoto.com/photo/planet | Earth is the 3rd planet from the sun.	1	[]
ENGC102	6.0	unclassified	7x3	7	0			Tokelau is a very large country. |  | False	Electricity can be made from coconut tre | True | 	1	[]
ENGC201	6.0	unclassified	6x2	12	12			[image] / https://www.shutterstock.com/i | [image] https://www.shutterstock.com/ima	[image] / https://www.shutterstock.com/i | [image] / https://www.shutterstock.com/i	1	[]
ENGC202	3.0	unclassified	7x3	3	0			Static column | Drag and drop words- have at the bottom  | Static column	1. | Cut | the car body from a block of wood, shapi	1	[]
ENGC202	4.0	unclassified	2x3	6	6			[h5] Contestant one / [image] https://ww | [h5] Contestant two / [image] https://ww | [h5] Contestant three / [image] https://	When clicked modal to an image like- the | When clicked modal to an image like- the | When clicked modal to an image like- the	1	[]
ENGC202	8.0	unclassified	1x2	2	1			[Activity Heading] Planning and drafting | [image] https://drive.google.com/file/d/		1	[]
ENGC202	8.0	unclassified	2x4	1	0			[Body] How do you feel about your final 	I can do better. | Almost there. | Just right. | I love it!	1	[]
ENGC204	1.0	unclassified	2x3	3	3			[image] https://www.istockphoto.com/phot | [image] https://www.istockphoto.com/phot | [image] https://www.istockphoto.com/phot	On the back of your favourite food packe | In a gaming manual. | In a recipe book.	11	[]
ENGC204	2.0	unclassified	1x2	2	1			[body] The following sentences are not w | [alert] / [H5] Justin Case quick tip! / 		1	[]
ENGC301	3.0	unclassified	5x3	7	2			[H6] Weet-Bix 1962 | [H6] Weet-Bix 2020	[AudioImage] https://www.youtube.com/wat | [AudioImage] / (audio) https://drive.goo	1	[]
ENGC301	4.0	unclassified	1x2	2	2			[H6] Honey Puffs 1982 / [video] https:// | [H6] Honey Puffs 2021 / [video] https://		1	[]
ENGC301	5.0	unclassified	1x2	2	2			[image] https://drive.google.com/file/d/ | [image] https://drive.google.com/file/d/		1	[]
ENGC301	6.0	unclassified	9x2	3	0			Slogan example | Company that matches	Just do it | Nike / Can these company’s logos be adde	1	[]
ENGC301	6.0	unclassified	4x2	0	0			Brand/Company | I think this slogan is effective because	2Degrees | This slogan is effective because it take	1	[]
ENGC302	1.0	unclassified	1x2	2	1			[body] Kahu is excited to get a reply fr | [image] https://drive.google.com/file/d/		3	[]
ENGC401	3.0	unclassified	1x2	2	2			[image] https://drive.google.com/file/d/ | [image] https://drive.google.com/file/d/		2	[]
ENGC403	1.0	unclassified	2x5	5	0			[H3] The way I think | [H3] The way I communicate | [H3] Social strengths | [H3] Hobbies and interests | [H3] Personal traits	• **I stand up for what’s fair** – I car | • **I talk things through with friends/f | • **I respect others** – disagreeing wit | • **I play sports –** so I understand te | • **Confidence** – I can back myself. / 	1	[]
ENGC403	5.0	unclassified	1x1	0	0			Kia ora, my name is … my student ID is …		1	[]
ENGC403	13.0	unclassified	1x1	0	0			Kia ora, my name is …, my student ID is 		1	[]
ENGI101	1.1	unclassified	2x3	0	0			 |  | 	 |  | 	1	[]
ENGI101	1.2	unclassified	1x5	0	0			 |  |  |  | 		1	[]
ENGI102	4.0	unclassified	3x3	9	0			Jack swapped his cow for some magic bean | Jack’s mother was not happy. She threw t | The beans grew into an enormous beanstal	Jack climbed up the beanstalk and found  | Inside the castle, Jack saw a sleeping g | Jack snatched the goose and ran back to 	2	[]
ENGI102	8.0	unclassified	5x2	0	0			• What was Mariri looking for in a new p | A place that was less crowded, with more	• The new island was called Enuamanu, wh | Island of birds and creatures.	2	[]
ENGI102	8.0	unclassified	5x2	0	0			• How did Naua discover the cave where h | He found it while hunting turtles.	• What was in the canoe Naua used to hel | Food and water supplies.	2	[]
ENGI102	8.0	unclassified	6x2	0	0			• Which island did Rat live on? | The small island.	• Which island did Rat want to go to? | The big island.	2	[]
ENGI102	10.0	unclassified	5x2	0	0			• Why did the Lion say he would not let  | He was annoyed that the Mouse had woken 	• Why did the Lion laugh when the Mouse  | Because he was King of the jungle and di	2	[]
ENGI102	10.0	unclassified	6x2	0	0			• Why did Monkey decide he wanted to cro | To get some mangoes to eat.	• Why did Crocodile offer to help Monkey | He was trying to trick Monkey, because h	2	[]
ENGI102	10.0	unclassified	5x2	0	0			• What made the very loud noise? | A small yellow frog.	• What did the frog tell the tiger he at | A tiger.	2	[]
ENGI102	10.0	unclassified	9x2	2	0			Question | Answer	• What was the name of a clever storytel | Aesop	1	[]
ENGI103	1.0	unclassified	1x2	2	1			[important text] ' What do I think this  | [Supervisor button] Ask your student que		3	[]
ENGI103	2.0	unclassified	1x2	1	0			Think of two questions you would like to | [supervisor button] / You may like to wr		2	[]
ENGI103	3.0	unclassified	1x2	2	0			[body] Write at least two sentences abou | [supervisor button] Some prompts you may		1	[]
ENGI103	5.0	unclassified	6x2	0	0			Paddle | Means to use something to push you throu	Waka | Is the Māori word for canoe. As in ‘the 	1	[]
ENGI103	6.0	unclassified	2x2	4	2			[image] https://www.istockphoto.com/phot | [body] If you chose **family dinners**, 	[image] https://www.istockphoto.com/phot | [body] If you chose a **cultural dance**	7	[]
ENGI103	6.0	unclassified	2x4	1	0			[Body] How do you feel about your final 	I can do better | Almost there | Just right | I love it!	2	[]
ENGI202	1.0	unclassified	1x1	1	0			[Thought bubble] / [H4] Whaitake / [Body		1	[]
ENGI202	2.0	unclassified	1x1	1	0			[Thought bubble] / [H4] Kotahitanga / [B		70	["clickDrop","clickDrop","dropDown","dropDown","modal","clickDrop","dropDown","modal","clickDrop","dropDown","modal","clickDrop","dropDown","dropDown","modal","clickDrop","dropDown","modal"]
ENGI202	4.0	unclassified	1x1	1	0			[Thought bubble] / [H4 Bold] Whakawhanau		1	[]
ENGI302	4.0	unclassified	1x2	1	1			https://www.istockphoto.com/vector/the-t | [.selfCheck] (students can type here wit		1	[]
ENGI302	5.0	unclassified	2x3	0	3			 |  | 	https://www.shutterstock.com/image-photo | https://www.shutterstock.com/image-photo | https://www.shutterstock.com/image-photo	3	[]
ENGI303	2.0	unclassified	1x2	2	1			[image] / https://drive.google.com/file/ | [body] In your journal, answer the follo		2	[]
ENGI303	3.0	unclassified	3x2	3	3			[image] https://www.istockphoto.com/phot | My room was a mess. / Don’t use **mess**	[image] https://www.istockphoto.com/phot | The food was delicious. / Don’t use **de	2	[]
ENGI303	5.0	unclassified	5x3	0	0			Height 1 | Height 2 | Difference (in cm)	4.35 m | 4.45 m | 	5	[]
ENGI400	3.0	unclassified	6x2	11	0			[Activity 3A] Our compulsory modules / [ | [title] **ENO Study written texts**	[image] Political Debates Of Speakers On | [image] Teenage Boy At Home Stock Photo 	1	[]
ENGI401	4.0	unclassified	1x2	2	1			[body] Create your own fact file about t | [image] https://www.istockphoto.com/vect		1	[]
ENGJ101	3.0	unclassified	2x4	0	0			First | Next | Then | Last	• To start with / • To begin / • One day | • Secondly / • After a while / • Suddenl | • Next / • All of a sudden / • Also / •  | • v	1	[]
ENGJ102	2.0	unclassified	2x2	0	0			Example one is using a boy's name, ‘Samu | Example two is using ‘Aotearoa’ as the c	**S**uper smart / **A**dventurous / **M* | **A**wakening to the tūī song / **O**ver	1	[]
ENGJ102	3.0	unclassified	2x2	0	2			Example one – Tigers | Example two – Pacific Islands	https://www.istockphoto.com/photo/tiger- | https://www.istockphoto.com/photo/empty-	1	[]
ENGJ102	4.0	unclassified	2x2	0	0			Example 1 | Example 2	I like playing games, but I don't like l | I like rainy days, but I don't like sogg	1	[]
ENGJ301	4.0	unclassified	1x2	2	0			(Can you please get rid of the numbering | Kupe discovers a giant octopus stealing 		2	[]
ENGJ301	5.0	unclassified	2x2	0	0			First person point of view | Third person point of view	I didn’t know which way to turn; I just  | Mahi stood in front of the mirror and in	1	[]
ENGJ301	5.0	unclassified	1x2	0	0			“I can teach you how to skateboard,” sai | Remaining punctuation / Comma: 6 / Open 		1	[]
ENGJ302	3.0	unclassified	2x5	5	0			One syllable | Two syllables | Three syllables | Four syllables | Five syllables	dog / horse / cat / cow / sheep | panda / tiger / peacock / lion / leopard | porcupine / elephant / buffalo / antelop | capybara / rhinoceros | hippopotamus	1	[]
ENGJ302	4.0	unclassified	6x2	0	0			**Simile** | **Metaphor**	The cheetah is as fast as a bullet. | The cheetah is a bullet.	1	[]
ENGJ302	5.0	unclassified	8x2	0	0			**broken** twig | Introduces a sense of something being fr	**perched** at the end | Suggests a delicate balance.	1	[]
ENGJ302	7.0	unclassified	6x5	0	0			Hungarian puli dog | Echidna | Saiga antelope | Frilled-neck lizard | Okapi	Link for photo | Link for photo | Link for photo | Link for photo | Link for photo	2	[]
ENGJ302	8.0	unclassified	6x2	0	0			In murky swamps, the alligators lurk, | With eyes that gleam and jaws that work.	In the jungle, a monkey named Lou, / Swu | He’d swing tit for tat, / In his canopy 	1	[]
ENGJ402	6.0	unclassified	8x2	0	0			**Question** | **True or false**	• **Contemporary** lyric poems follow a  | True/**False**	3	[]
ENGR101	2.0	unclassified	1x3	3	1			[image] https://pixabay.com/photos/butte | [body] Retell the news story to your sup | [Supervisor button] Ask your ākonga to r		1	[]
ENGR101	2.0	unclassified	1x2	2	1			[body] Take the quiz to show what you kn | [image] https://pixabay.com/vectors/anim		1	[]
ENGR101	4.0	unclassified	3x4	6	4			[Activity Heading] Writing a question /  | [Supervisor button] / You can support yo	Horse | Iguana | Dog | Red Panda	1	[]
ENGR101	6.0	unclassified	1x3	3	3			[body] It is your turn to write your own | [Image] https://pixabay.com/photos/pengu | [Image] https://pixabay.com/photos/humpb		1	[]
ENGR102	2.0	unclassified	3x4	0	0			volume (vol-ume) | inside (in-side) | take | space	rope | slide | make | name	1	[]
ENGR102	3.0	unclassified	4x4	0	0			sneetch | plain | really | three	beach | roast | toast | bean	1	[]
ENGR102	4.0	unclassified	2x4	0	0			for | sure | fork | tower	perfect (per-fect) | stars | far | started (star-ted)	1	[]
ENGR102	6.0	unclassified	2x2	2	0			Right | Wrong	Make each word its own tile: bell pip ca | Make each word its own tile: wel fus buz	1	[]
ENGR102	6.0	unclassified	6x4	0	0			chill | all | toss | ball	tallest (tall-est) | smell | grill | fizz	1	[]
ENGR201	1.0	unclassified	9x5	11	1			[body] Look at each topic listed in the  | [image] https://unsplash.com/photos/man-	Static column | These ones like a radio quiz | These dropdown quiz	1	[]
ENGR201	3.0	unclassified	1x5	5	5			School lunches / [image] / https://unspl | Pets / [image] https://pixabay.com/photo | The beach / [image] https://pixabay.com/ | A sport / [image] https://pixabay.com/ph | Gaming / [image] / https://pixabay.com/p		2	[]
ENGR201	4.0	unclassified	2x2	0	0			Paragraph One | Eating insects helps to protect our envi	Paragraph Two | There are loads of insects all over the 	2	[]
ENGR201	5.0	unclassified	1x2	2	1			(cropped like this) [image] https://www. | [body] Amazing! You have made it through		1	[]
ENGR201	6.0	unclassified	2x3	0	0			Is it uncommon? | Does it affect many people? | Is it new?	 |  | 	7	[]
ENGR201	6.0	unclassified	1x2	2	1			[Activity Heading] Planning / [body] In  | [image] https://drive.google.com/file/d/		4	["modal"]
ENGR201	6.0	unclassified	1x2	2	1			[body] Time to write! We want to see you | [image] https://drive.google.com/file/d/		1	[]
ENGR201	6.0	unclassified	1x2	2	1			[body] Editing is when you read over you | [image] https://drive.google.com/file/d/		3	[]
ENGR201	6.0	unclassified	2x4	1	0			[Body] How do you feel about your final 	I can do better | Almost there | Just right | I love it!	1	[]
ENGR202	1.0	unclassified	17x3	0	0			**Word** | **Big** | **Small**	Puny |  | x	8	["clickDrop","speechBubble","dragAndDrop"]
ENGR202	5.0	unclassified	6x2	5	0			Headline | Image	Adélie Penguin Release delayed in Wellin | [Image] Penguin	1	[]
ENGR301	4.0	unclassified	7x3	3	1			https://www.istockphoto.com/photo/happy- | [body] Nikau asked his Huinga Ako group 	Length of time on a cellphone | Tally can you please make these tally ma | Frequency	1	[]
ENGR301	8.0	unclassified	1x2	2	1			Remember to ensure your final piece is b | [alert] / [h5] Run-on sentence example: 		2	[]
ENGR302	1.0	unclassified	3x4	0	0			Link to image | Parents and children | Link for image | Coach and players	Link for image | Older sibling and younger sibling | Link to image | Employer and employees	1	[]
ENGR302	1.0	unclassified	8x2	0	0			Max | The Wild Things	Harry Potter | The Dursleys	1	[]
ENGR302	1.0	unclassified	10x2	0	0			Authority | In ‘Charlotte’s Web’ by E. B. White, Far	Intellectual | In *Matilda* by Roald Dahl, Miss Honey c	1	[]
ENGS102	1.0	unclassified	5x4	4	0			[Activity Heading] What traditional tale | checkbox | Story | checkbox	*Little Red Riding Hood* |  | *The Tortoise and the Hare* | 	1	[]
ENGS102	1.0	unclassified	5x3	6	4			Character | Looks | Personality	[h5] Little Billy Goat / [image] https:/ | small | smart / brave (ie correct with whichever	1	[]
ENGS102	2.0	unclassified	4x3	0	0	(goat)		*The Three Billy Goats Gruff* | *Both* | *The Three Cattle Dogs Gruff*	Goats. | Bridge. | Dogs.	5	[]
ENGS102	3.0	unclassified	3x3	5	2			Please cut out a range of the images sep | (settings) [carousel] / [image] https:// | [alert] / **To screenshot your Kiwiana s	[h5] Animals |  | 	2	[]
ENGS102	4.0	unclassified	6x3	0	0	Venn images	https://www.istockphoto.com/vector/hen-is-hatching	*The Little Blue Duck* | *Both* | *The Little Red Hen*	Make a pavlova | Cooking | Make a cake	6	[]
